name,score,stars_y,review_count,city
Juniper Commons,2.416768442668442,3.5,63,Philadelphia
Just Pizza,2.497939691193712,3.5,20,Indianapolis
Just Steaks,2.848,4.0,7,Merchantville
Just To Serve You Too,2.3207091145833334,3.0,68,Philadelphia
Justin's Snack Corner,2.891111111111111,4.5,7,Philadelphia
K & J Diner,2.0866071428571424,2.0,17,Jeffersonville
K C's Korner Restaurant,2.8756302521008403,4.0,7,Saint Petersburg
K&T Deli,2.7790497789710287,4.0,48,Indianapolis
K-Bop STL,3.368279861111111,4.5,69,St Louis
KC QUE BBQ,1.8357456859986816,3.5,49,Tarpon Springs
KELP Sushi Joint,2.596751681031609,4.0,325,Tampa
KFC,1.6489415538913386,2.0,32,Sparks
KRĒM,3.443325458121371,4.5,326,Reno
Ka'Chi,2.2285,3.5,16,West Chester
Kabob & Grill Indian Cuisine,3.1338615552348887,4.5,78,Ardmore
Kabob House,3.2320058422909663,4.5,232,Boise
Kabsa  The Ultimate Cuisine,3.5993,4.0,24,Edmonton
Kabuki Sushi and Grill,2.3534924597397375,3.5,38,Edmonton
Kaisen Sushi,3.1561245624231735,4.0,69,Tampa
Kalamatas - Green Hills,2.272268659782159,3.5,153,Nashville
Kally K's Steakery & Fishery,1.4268272468866177,2.5,18,Dunedin
Kampai Sushi Bar,2.932088217751561,4.0,328,St Louis
Kanella,3.0860830504528387,4.5,579,Philadelphia
Karma Juice Bar & Eatery - Saint Petersburg,2.4399870691351837,4.0,196,Saint Petersburg
Katie's Pizza & Pasta Osteria,2.436078262403998,4.0,313,Town and Country
Katie's Restaurant & Bar,3.097884670112569,4.5,1289,New Orleans
Kato's Cajun,1.38,2.5,18,Philadelphia
Katsumi's Teaching Kitchen,3.5628021284271285,5.0,21,Beech Grove
Kauboi Izakaya,3.0123051537385095,4.0,312,Reno
Kawa Japanese Cuisine,3.1293349860745314,4.5,145,Springfield
Kaz's Seafood Dive,1.500975,2.5,19,Apollo Beach
Kebab Express,0.6459999999999999,2.0,5,Edmonton
Keetons Restaurant and Sports Bar,3.25275,4.5,13,St. Louis
Kei Sushi,3.2267773466847465,4.0,357,Reno
Keith's Oaks Bar & Grill,2.858924625721501,3.0,93,Brandon
Keke's Breakfast Cafe,2.3723392857142858,3.5,121,Tampa
Kelly Days Firehouse Tavern,2.005622049825175,3.5,41,Tampa
Kelly's Kitchen,2.157107142857143,3.5,29,Bensalem
Kelly's Taproom,2.1848418976856476,3.0,63,Bryn Mawr
Ken's Seafood Restaurant,2.204799325364718,3.0,95,Philadelphia
Kenny Bob's Bar-B-Que,3.531850649350649,5.0,7,Greenbrier
Kermit's Bake Shoppe,2.5633523007031807,4.0,183,Philadelphia
Kettle Restaurant,2.593223916180438,3.5,47,Tucson
Keva Juice,2.3865149969078536,4.0,74,Reno
Key West Shrimp Company,3.4983333333333335,4.0,32,St Pete Beach
Keystone Korner,3.5909081605528974,4.5,38,Odessa
Khmer Kitchen,3.2680935897413965,4.5,372,Philadelphia
Khyber Pass Pub,3.10236918290638,4.0,845,Philadelphia
Kien Giang,2.7645801877678795,3.5,326,Nashville
Kimberton Inn,3.442654268286944,4.5,117,Kimberton
Kimberton Whole Foods - Collegeville,3.596625,5.0,6,Collegeville
King Ribs Bar-B-Q,2.4646508369408364,4.0,85,Indianapolis
King of Falafel,3.2164494190020507,4.0,30,Newtown
King of Pizza,2.709944805194805,3.0,53,Berlin
King's Garden,2.2190304576376003,3.5,83,Philadelphia
King's Island Chinese & Japanese Restaurant,2.901153846153846,3.5,12,Kennett Square
Kings Garden Noodle House,1.7982213675213674,3.0,15,Edmonton
Kings Gyro,2.1050312499999997,4.5,69,Franklin
Kinjo's Japanese Restaurant,3.5925559413580244,3.5,17,Saint Petersburg
Kitchen K,2.629863095238095,3.0,33,Saint Louis
Knockouts Bar and Hookah Lounge,2.134162314517882,3.5,18,Reno
Ko's Pizza & Cafe,3.477337469561688,4.0,47,Lebanon
Kobe Grill Sushi & Seafood Buffet,2.3796975559163056,3.0,33,Marlton
Kobe Japanese Steakhouse - Tampa,2.292822855531993,4.0,305,Tampa
Koffee Korner Cafe,2.8069673864147546,3.5,59,Lansdale
Koi Sushi & Thai,3.021338443963444,4.0,157,Franklin
Koizi,1.7486924283418885,3.0,154,New Port Richey
Kopi Latte,3.5927777777777776,4.5,59,Philadelphia
Kopper Kitchen,2.6894385645919736,3.5,125,Boise
Korea House,2.7396387119418915,3.5,39,Creve Coeur
Kosmos Pizza,1.4035646194083693,3.0,71,Norristown
Kriscroix Restaurant,2.9068684848484847,4.5,22,Fairless Hills
Krystal,1.3929888730047009,2.5,9,Nashville
Kuba ,3.175705357142857,4.0,230,St. Pete Beach
Kuchi Sushi & Hibachi,3.080980577781708,4.0,319,Tampa
Kumo Hibachi Sushi,2.005549377705628,3.5,39,Philadelphia
Kung Fu Noodle,2.7272625138287636,4.0,217,Tucson
Kuzina By Sofia,2.432693217895377,3.0,125,Cherry Hill
Kyoto Japanese Cuisine,2.3439949275948573,3.5,58,Edmonton
L'Acadiane,2.9842151905329968,4.0,36,St. Louis
LA Smokehouse,3.091487653523875,4.0,79,New Orleans
LUVI Restaurant,3.216479541663693,4.5,161,New Orleans
La Bella China Restaurant,3.08584862012987,4.0,92,Tucson
La Bella Pizzeria & Ristorante Italiano,3.385915798611111,3.5,46,Medford
La Cabana Mexican Grill & Bar,3.5004590411840413,3.5,52,Indianapolis
La Campagnola,2.3649433253845844,4.0,98,Shamong
La Casita,2.959003107738884,4.0,202,New Orleans
La Casona,2.2739899687825034,3.5,142,Tampa
La Chancla,2.900937884706439,4.0,31,Norristown
La Collina,2.0838486250884967,3.5,150,Bala Cynwyd
La Colombe Coffee,3.1078807092565475,4.0,614,Philadelphia
La Creperie Cafe,2.613521527381494,3.5,146,Philadelphia
La Cucina Italian Eatery,1.8976884718172984,4.0,44,Conshohocken
La Esquina Pupuseria Salvadoreña,3.24947601010101,4.5,26,Nashville
La Fonda De Teresita,2.616670955654651,4.0,43,Philadelphia
La Fuente Mexican Grill,2.92403125,3.5,79,Mansfield
La Fusion Cafe,2.8009580848988174,4.0,58,Willow Grove
La Giraldilla,2.0838533761160716,3.0,27,Tampa
La Guerrerita Mexican Food,3.2399450870558013,4.0,128,Goleta
La Marqueza - Food Truck,3.401047619047619,4.5,23,Philadelphia
La Mesa Tortillas,3.630910714285714,4.0,64,Tucson
La Michoacan,3.611886363636364,5.0,14,Nashville
La Monarca,3.113550104216771,4.0,44,Saint Louis
La Mulita,3.0109011422559333,4.0,136,Indianapolis
La Parrilla Suiza,2.007645112179487,3.0,125,Tucson
La Patisserie Chouquette,2.862681439701968,4.0,229,Saint Louis
La Reyna Hot Dogs,2.9615119047619047,4.5,10,Tucson
La Tavola Ristorante Italiano,3.0987877345033685,4.0,191,Smyrna
La Va Cafe,2.357661765360506,3.5,201,Philadelphia
La-China Poblana,2.6784126419405148,4.0,30,Clementon
LaScala's,2.666291939115498,3.5,367,Philadelphia
LaScala's Pronto - Mt. Laurel,2.366216389813501,3.0,114,Mount Laurel
Lafitte's Landing Seafood House,1.4358444511217947,2.5,38,Harvey
Lamberti's Tutti Toscani,3.023726664654552,4.5,163,Cherry Hill
Land of Smile,1.7893484848484846,3.5,15,Saint Louis
Landmark Americana,2.759828375608063,3.0,76,Wayne
Landry's Seafood House,2.1835961769791163,3.0,297,Saint Louis
Lanna Culinary School and Events Center,2.7404898108926945,4.5,55,Reno
Larry's Giant Subs,1.4213664323481396,3.5,30,Tampa
Larry's Steaks,2.1360701055310427,3.0,204,Philadelphia
Las Cazuelas Restaurant BYOB,3.015190638181727,4.0,338,Philadelphia
Las Margaritas,2.2708502165185402,3.5,58,New Orleans
Las Palmas,1.7918749999999999,2.5,38,Franklin
Las Palmas Mexican Restaurant,2.74944682999646,3.5,158,Nashville
Las Trojes Mexican Restaurant,2.2367666059689864,3.0,106,Sparks
Lasagna and More,2.161583333333333,4.0,31,Tucson
Lascelles Granite City,1.9334645891713602,4.0,48,Granite City
Latin Flavor,3.6935803571428574,4.5,10,Philadelphia
Latin Twist,3.46725,5.0,5,Boise
Laziza,2.8794999999999997,4.5,24,Edmonton
Lazos Pizza & Grill,2.703641024905229,4.0,176,Philadelphia
Le Booze,2.1757716049382716,3.5,21,New Orleans
Le Croissant Express,0.8162499999999999,3.0,19,New Orleans
Le Gourmet,1.9538753405907816,2.5,24,North Wales
Le Mouton Noir Bakehouse,2.2038461538461536,3.5,35,Tampa
Le Peep,3.288358248104344,4.0,259,Meridian
Le Rendez-vous,3.1466614821861145,4.0,223,Tucson
Le Saigon,1.6904463019344387,3.0,71,Paoli
Le Soleil Restaurant & Bakery,2.2354166666666666,3.5,12,Trenton
Le's Vietnamese & Seafood,2.175797619047619,4.0,24,Metairie
LeRoux's Chicken Shack,3.59375,3.5,19,New Orleans
Ledo Pizza,2.990010276153811,4.0,112,Tampa
Lee House,2.8711882215007214,4.0,30,Edmonton
Lee How Fook,2.7128796198591387,4.0,231,Philadelphia
Lee Roy Selmon's,2.29040159030784,3.5,42,Tampa
Lee's Famous Recipe,2.4441825396825396,3.5,20,Saint Louis
Lee's Hoagie House,2.8110041666666663,3.5,8,Newtown
Legends Bar And Grill,2.1887488095238092,3.5,35,Tucson
Lennys Subs,1.7961184435176891,3.5,6,Franklin
Leo Tucci's Pizza,3.6040833333333335,4.0,18,Cherry Hill
Leonardo Trattoria,2.1128124999999995,2.5,29,New Orleans
Lepore-Ba-Q,2.2996099964985994,3.0,26,Abington
Les Bons Temps,2.8817426948051947,3.5,12,Philadelphia
Lester's,1.4149999999999998,3.0,30,Chesterfield
Let Them Eat Cake,2.16375,3.5,37,Tampa
Leverock's Seafood House of St Pete Beach,2.911003401360544,4.0,6,St. Pete Beach
Li Chinese Reaturant,3.53025,3.0,27,Swansea
Li'l Dizzy's Cafe,3.181704788913298,4.5,651,New Orleans
Liberty Bar & Grill,2.86724082774864,4.0,69,Philadelphia
Liborios Latin Cafe,3.1881484374211646,4.0,125,Tampa
Licata's Italian Deli,0.7643494897959183,4.5,8,Pottstown
Life Italian Restaurant,2.54575397406684,3.5,12,Sherwood Park
Lilly's Cafe,3.095376090438028,4.5,777,New Orleans
Lilly's Cafe America,2.558919768170426,3.5,59,Doylestown
Lilly's Gourmet and Catering,3.6438333333333333,4.5,62,Doylestown
Lilly's Music & Social House,3.6359036304604486,4.5,15,Saint Louis
Lima Fusion,2.6796875,4.0,33,New Hope
Lime Fresh Mexican Grill,2.371128735840535,3.0,106,Tampa
Limoncello Ristorante & Caterers,2.6953871287439894,4.0,483,West Chester
Lion's Choice,2.2217999999999996,3.5,20,St. Louis
Liscio's Bakery,3.5892007575757576,4.5,48,Sicklerville
Lit Italian Wine Bar,2.90934331797235,3.5,18,Edmonton
Lite Choice,2.4813543405209306,3.0,29,Philadelphia
Little Caesars,2.18975,2.0,35,Reno
Little Caesars Pizza,1.5205649286229643,2.0,14,Wilmington
Little Kitchen,1.5707529661696327,2.5,50,Philadelphia
Little Road Farm Stand,3.568625,4.0,5,New Port Richey
Little Thai Cafe,3.2189264945652174,4.0,66,Tarpon Springs
Livery - Indianapolis,3.1866581525594464,4.5,971,Indianapolis
Lloyd Whiskey Bar,2.979407829422208,4.0,210,Philadelphia
Lobster Haven,3.00763002641288,4.0,441,Tampa
Local Links,3.0124154336734694,4.5,70,Haddon Heights
Local Taco,2.301841419743654,3.0,308,Nashville
Loco Mexican Restaurant & Cantina,3.310195909787813,4.0,178,Indianapolis
Loews Philadelphia Hotel,2.873715528378557,3.5,505,Philadelphia
Logan Inn,2.033068018313757,3.0,111,New Hope
Logan's Roadhouse,1.297078051193047,2.0,120,Nashville
Lombard Swim Club,3.6404599567099565,3.5,7,Philadelphia
London Grill,2.6729820163184987,3.0,350,Philadelphia
London Local,3.620546875,3.5,35,Edmonton
Lone Star Steakhouse,1.4304558652729382,2.0,15,New Castle
Long John Silver's,0.7623148148148148,1.0,15,Antioch
LongHorn Steakhouse,2.087340193050764,3.5,104,Norristown
Loomy's,2.1449999999999996,4.0,22,Troy
Lorenzo & Sons Pizza,2.0842197802197804,3.5,71,West Chester
Los Caballos Locos,3.3581893825643827,4.5,31,Philadelphia
Los Cantaritos,2.458558944465257,4.0,55,Gallatin
Los Comales,2.8621710526315787,4.5,19,Tampa
Los Compadres,2.915206845238095,4.0,12,Philadelphia
Los Comparres,3.17834747404398,4.5,339,Tampa
Los Jefes Tortilleria & Grill,2.5607623707838085,4.0,585,Metairie
Los Jimenez,3.2532045454545453,4.5,28,Philadelphia
Los Nietos,2.032753205128205,3.5,40,Nashville
Los Primos,3.3045454545454547,4.5,50,Franklin
Los Rancheros,2.7784904008029003,3.5,45,Indianapolis
Louis Pappas Fresh Greek,2.8880398438323254,4.0,156,Tampa
Lovecchio's Pizza,2.1233701298701293,3.5,52,Bryn Mawr
Luberto's Brickoven Pizza,3.3214850237416904,4.0,96,Dublin
Luca Pizza,3.600311224489796,4.5,6,Indianapolis
Luca's Pizza,2.8699033353010623,3.5,25,Telford
Lucianis Pizzeria & GRILL,3.145312540994359,3.0,22,Fort Washington
Lucky Belly,2.7726423548301895,3.5,73,Nashville
Lucky China,1.7426249999999999,3.0,24,Saint Louis
Lucky Dogs,2.4489892958603896,3.5,81,New Orleans
Lucky Girl Cafe,2.553224431818182,4.5,11,Tucson
Lucky Perk Coffee,1.75138468013468,4.0,24,Meridian
Lucky Wishbone,2.1000590277777773,4.0,22,Tucson
Lucy's Retired Surfers Bar & Restaurant,2.4136228797488197,3.5,514,New Orleans
Luigi's Cafe,3.734,4.5,63,Hockessin
Luigi's Italian Restaurant,2.4706926511795695,3.5,37,Tampa
Luigi's Pizza Fresca Burlington,2.894428571428571,4.0,32,Burlington
Luke,2.9987970438722966,4.0,4554,New Orleans
Lulu's Pizza,2.729759498919619,4.0,88,Boise
Lulu's Pizza Bar,3.117903855929424,3.5,26,Philadelphia
Luna,2.142045454545454,3.0,10,O'Fallon
Luna Bella,2.140382406655844,3.0,38,Tucson
Lynne Lorraine's,3.286586352213128,4.5,52,Nashville
M.L.Rose Craft Beer & Burgers - Melrose,2.8557218571563348,3.5,472,Nashville
M.L.Rose Craft Beer & Burgers - Sylvan Park,2.4556314412154734,3.5,378,Nashville
M3 Restaurant,3.270699280840687,4.0,245,Reno
MCL Restaurant & Bakery,2.1414999999999997,4.0,41,Indianapolis
MK's Asian Persuasion,3.4070301870748296,4.0,23,St. Louis
MOD Pizza,3.2240281084656086,4.0,117,Oro Valley
Maat Zip,3.5695816326530614,5.0,7,Elkins Park
Mac Mart,2.911913533384159,4.0,321,Philadelphia
Mac's Tavern,2.7389369644449504,3.5,446,Philadelphia
MacTaggert's Brewing Co.,2.17129813500453,2.5,9,Edmonton
Machismo Burrito Bar,0.6465,3.0,30,Philadelphia
Mack's Boardwalk Pizza,1.8270462797619047,3.0,51,Philadelphia
Mad Dogs,2.712633695933696,3.0,67,Santa Barbara
Mad Mex - Wynnewood,1.8061200871025374,2.5,248,Wynnewood
MadaVera's Original Hero & Bakery,2.1787499999999995,4.5,18,Spring Hill
Madison's Grill,2.4526239755802868,4.0,51,Edmonton
Madre - Boutique Taqueria,2.946209575917909,4.5,141,Boise
Mae's Chinese Restaurant,2.4911598035997993,4.0,66,Tucson
Maemax Market,3.5375974025974024,4.5,81,La Vergne
Magasin Kitchen,3.164070006417919,4.0,141,New Orleans
Magazine Po-Boy Shop,3.249966592617908,3.5,72,New Orleans
Maggie Mae's Sunrise Cafe,2.571221008297572,4.0,469,Clearwater Beach
Maggie's at State and A,3.2815447673438745,3.5,52,Santa Barbara
Magnolia Grill of New Orleans,1.8593739833398921,3.5,117,New Orleans
Mahony's Po-Boys & Seafood,3.17532895021645,4.0,382,New Orleans
Mai Thai Restaurant,3.5372916666666665,4.5,27,Brandon
Maico,3.2649547077922074,4.5,102,Tucson
Main Street Pizzeria & Grille,3.4123137019230767,3.5,51,Lansdale
Main and Vine Bistro,2.5747900083787183,4.0,59,Villanova
Mainland Grille,3.6340625,3.5,27,Harleysville
Makiman Sushi,2.528180467968003,3.5,209,Philadelphia
Makoto Japanese Steakhouse,2.8425833333333332,4.0,27,Greenbrier
Malvern Pizza,2.5112367402769187,4.0,40,Malvern
Mamas Kitchen,2.8030095419337604,4.5,162,Tampa
Mamma Maria's Restaurant & Pizzeria,3.6861607142857142,3.5,17,Boyertown
Mandalay Asian Cuisine,2.4656666666666665,3.0,16,Saint Louis
Mandarin Garden,2.876471704765822,4.0,68,Willow Grove
Mangia Italian Restaurant,2.843296568627451,3.5,21,Carmel
Mangia Nashville,3.004254287402108,4.0,192,Nashville
Mango,3.2323584183673466,4.0,24,Shrewsbury
Manhattan Bagel,1.6385775771271738,2.0,22,Willow Grove
Manna From Heaven,2.1857142857142855,3.0,14,St. Petersburg
Manny's Sicilia Pizza,3.0285713692632847,3.5,37,Palmyra
Mano's Po-Boys,2.510058613445378,4.5,77,Metairie
Maple Street Patisserie,2.6822622947098425,3.5,171,New Orleans
Marathon,2.388804600976826,3.5,593,Philadelphia
Marco Polo's Pizza,1.4004033886281784,2.0,28,Nashville
Marco's Pizza,2.7642818722943723,3.0,17,Saint Louis
Margaritaville - Nashville,2.6820355224657746,3.5,580,Nashville
Maria's Ristorante on Summit,2.6778769465858443,3.5,98,Philadelphia
Marina Restaurant,2.871722222222222,4.5,5,Clearwater
Mariscos Chihuahua,2.830091601740411,4.0,73,Tucson
Marjie's Grill,3.6106112291131214,4.5,172,New Orleans
Market Grill,1.8426523448773449,3.5,32,Saint Louis
Market on Ninth,3.610284090909091,4.5,38,Philadelphia
Marmont Steakhouse & Bar,2.9608085581708403,3.5,316,Philadelphia
Marrakesh,3.206605539535167,4.5,659,Philadelphia
Marrakesh Express,3.0512373407502085,4.5,48,Philadelphia
Marti's,2.54147637923201,4.0,38,New Orleans
Martini's Bar & Grill,2.8005,4.0,6,Edmonton
Marty's Cafe,1.7991442307692305,3.0,14,Tampa
Marty's Pizza,3.0761979166666666,4.0,64,Santa Barbara
Maru Global,2.626204767561159,3.5,72,Philadelphia
Mary Brown's Famous Chicken & Taters,2.4881666666666664,3.0,16,Edmonton
Mary's Kountry Kitchen,2.9120684523809524,4.0,50,Wilmington
Maryland Avenue Sub Shop,3.5294642857142855,4.0,15,Wilmington
Masala Kitchen,3.3268214285714284,4.5,79,New Castle
Masami Japanese Steakhouse & Sushi Bar,3.1886697916666664,4.0,125,Drexel Hill
Matrix Hotel,2.399844135802469,4.0,55,Edmonton
Max & Erma's,0.6306623931623931,2.0,5,Fairview Heights
May Flower Chinese Restaurant,2.4856098236259228,3.5,23,Tucson
Mayfair Pizza,2.5039839285714285,3.5,11,Philadelphia
Maynards,3.15791426750065,4.0,608,Tucson
Mayoor Indian Restaurant,3.4744893245341615,4.5,24,Zephyrhills
Mazzaro's Italian Market,3.3273596357378756,4.5,1551,Saint Petersburg
McAlister's Deli,2.1244446568480813,2.5,70,Metairie
McAlisters Select,1.4011696428571427,1.5,6,New Orleans
McAllister's Deli,2.1215714285714284,3.0,22,Saint Louis
McAnderson's House of Brews,2.85828125,4.0,5,Oldsmar
McArthur's Bakery Cafe,2.135134552947053,3.5,22,University City
McDonald's,1.4309245711807659,1.5,26,Fishers
McGilvery's Speedway Pub & Eatery,0.565,3.5,31,Indianapolis
McLeod Tavern,2.898833333333333,2.0,13,Edmonton
McMichael's Pub & Grill,2.8871634615384614,4.0,10,Gloucester City
Meadows Diner,2.888443272142852,4.0,136,Blackwood
Mecafresh,3.668,3.5,17,Palm Harbor
Mediterra Grill,2.9052460317460316,3.5,36,Philadelphia
Megu Sushi & Hibachi,2.285547129912444,3.5,121,Cherry Hill
Mei's World Pizza,3.2138372615350486,4.5,117,Tampa
Mel's Kitchen,3.1840637751218273,4.5,206,Philadelphia
Mela's Raspados & Antojitos,3.65040625,4.0,9,Tucson
Mellow Mushroom,2.7559077316128686,3.5,149,New Orleans
Mellow Mushroom - Brandon,2.7346879716552737,4.0,391,Brandon
Melodia Grill,2.527723214285714,3.0,26,Souderton
Melt,3.493366656037415,4.0,32,New Orleans
Melt Down Grilled Cheese,3.025306500237886,4.0,89,Wayne
Mena's Palace,2.6786460149002638,4.0,337,New Orleans
Meson 923,2.9157142857142855,4.0,22,New Orleans
Metro Diner,2.004915738428238,4.0,175,Indianapolis
Metro Grille,0.6105263157894736,3.0,17,Flanders
Meun Fan Thai Cafe,2.8599109463962757,4.0,195,Santa Barbara
MexiCali,2.597630334316371,3.5,69,Philadelphia
Mexican In,1.416590909090909,3.5,7,Indianapolis
Mexico City Grill,1.6641809194314074,3.5,63,Fishers
Mexico Lindo,2.9718101614005943,4.5,54,Pinellas Park
Mi Cabana Restaurant,0.6399999999999999,2.0,8,Tucson
Mi Caribe,3.402493748986759,4.0,96,Saint Louis
Mi Ranchito,3.181355022760243,4.0,375,University City
Mi Tenampa,2.6281250426616807,4.0,67,Indianapolis
Mi Tierra,1.6849565189712248,2.5,44,Smyrna
Miami's Best Cuban By Los Maruchos,3.624375,4.5,42,Seminole
Micha's,2.7002713576007324,3.5,131,Tucson
Michael's Family Restaurant,2.357310714285714,3.0,81,Montgomeryville
Michael's Grill,2.7473349295377516,4.0,162,Tampa
Michaelangelo's Pizza Restaurant,2.633885171469156,4.0,64,Cherry Hill
Michelfelder's Deli,3.621875,4.5,8,Philadelphia
Michelle Faedo's Tampeño Cuisine,3.6460526315789474,4.5,67,Tampa
Microsoft Cafe,3.2329999999999997,4.5,11,Reno
Mike's Hot Dog Cart,3.6435,5.0,22,Philadelphia
Mike's Ice Cream,3.091763765931826,4.5,593,Nashville
Milk and Honey Nashville,2.979886257430919,4.0,1725,Nashville
Milktooth,3.20156312959107,4.0,1379,Indianapolis
Miller's Ale House - Springfield,1.9259556141136023,3.0,295,Springfield
Mimi's Italian Eatery,3.57425,4.0,49,Cherry Hill
Minas Pizza,3.3425,3.0,54,Philadelphia
Minato Noodles,2.809755172964708,4.0,87,Reno
Ming's Wok,1.9533573593911249,2.5,18,Carmel
Mint Modern Vietnamese Bistro & Bar,2.8381603608320587,4.0,403,New Orleans
Mirama Dining & Lounge,1.4839228698131137,3.0,9,Edmonton
Mirko Pasta,2.9428551330809003,4.0,306,Nashville
Mirna's,2.874319368131868,3.5,26,Jenkintown
Misconduct Tavern,1.4314286266551437,3.0,131,Philadelphia
Misto Diner,2.849495806277056,3.5,26,Bensalem
Mixx Japanese Cuisine and Noodle Bar,2.2689451001346437,3.0,118,Philadelphia
Mizu,1.8243881168831166,3.0,23,Levittown
Mizu Asian Bistro,3.5828125,4.5,90,Oaks
Mizu Sushi Bar,2.490665996600952,3.5,235,Saint Louis
Mo' Ziki,3.337054260651629,4.0,23,Largo
Mo's a Place For Steaks,3.49934549648472,4.5,42,Indianapolis
Modesto Tapas Bar & Restaurant,2.885569265561125,4.0,256,Saint Louis
Moe's Southwest Grill,1.7868785508171596,3.0,48,Brentwood
Moes Southwestern Grill of Wesley Chapel,0.5974999999999999,2.5,26,Wesley Chapel
Mojito Cuba Caribe,2.119539213272523,3.0,117,New Hope
Mojitos Rum Bar & Grill,2.2330079663731968,3.5,74,New Orleans
Mojo Tapas,3.088245709647495,3.5,91,Saint Louis
Molldeli's Delicatessen,3.5024579234092625,4.5,152,Saint Louis
Mom Mom's Kitchen and Polish Food Cart,3.3980240235224985,5.0,91,Philadelphia
Mom's Bake At Home Pizza,2.9259999999999997,4.5,7,Philadelphia
Momma Jammz,3.4075361970783846,4.5,62,North Redington Beach
Momo Ramen + Poke,0.7261286275452941,3.0,73,New Orleans
Momo's Ouzaria Taverna,2.7702625022037735,3.5,243,St Louis
Mona Lisa,3.2856071428571427,4.0,18,Wilmington
Mongolian of Eagle,3.396130952380952,4.0,45,Eagle
Monon Coffee Company,2.6488854111615185,4.0,170,Indianapolis
Monstah Lobstah,3.1773717948717946,4.0,34,Tampa
Montauro Ristorante,2.3265536324786327,4.5,75,Tampa
Montecito Wine Bistro,2.7191233306376157,4.0,142,Montecito
Montesano Bros Trattoria & Catering,3.137476708074534,4.5,97,Chester Springs
Moo Moo Milk Bar,2.856555303030303,3.5,11,Newtown Square
Mood Cafe,3.2506240999833484,4.5,458,Philadelphia
Moon's Kitchen Cafe,2.6186996186156275,4.0,189,Boise
More Than Just Ice Cream,2.164607734727066,3.5,239,Philadelphia
Moreno Bakery,3.3013095238095236,4.0,21,Brandon
Morning Call Coffee Stand,2.7669063254274127,4.0,180,Metairie
Morrow's,2.085826575902022,4.0,831,New Orleans
Morton's The Steakhouse,2.727118707580319,3.5,171,King Of Prussia
Mother Hubbard's Café,2.1073430517166156,3.5,250,Tucson
Motley's on Main,2.1446145833333334,3.5,12,Saint Charles
Moto Cucina + Enoteca,2.910523110701136,4.0,423,Nashville
Moxie's Grill & Bar,2.3584159663865543,3.5,52,Edmonton
Moxie's Spirits & Dining,2.1713808483183485,3.5,72,Reno
Moy Fong Restaurant,2.589590909090909,3.5,25,Philadelphia
Mozzarella Pizzeria,2.6812841444270012,4.0,112,Hermitage
Mr Bravo Pizza & Grill,3.0549999999999997,2.5,8,Philadelphia
Mr X Pizza,2.6218749999999997,4.0,65,St Louis
Mr. B's Bistro,3.088811621491428,4.0,2064,New Orleans
Mr. Baja Fish,1.9580833333333334,4.0,69,Tucson
Mr. Pasta,3.56705,4.0,39,Wilmington
Mr. Sebas,3.607293452380952,3.5,20,Plant City
Mr.Wish KOP,1.91687251984127,4.0,47,King of Prussia
Mrs Marty's Deli,1.837784707064644,3.0,79,Broomall
Mt. Fuji Steak & Sushi,1.6539046433958198,2.5,13,Mount Juliet
Mucho Burrito,1.7268200518843897,2.5,30,Edmonton
Mucky Duck,0.6916381578947368,2.0,17,Greenwood
Mudbugs Cajun Cafe,2.6940110204121566,4.0,162,Carmel
Mumbai Bistro,2.813101792043208,4.0,217,Philadelphia
Muriel's Jackson Square,3.1442081386843226,4.0,1963,New Orleans
Murph's Bar,3.1659546050238276,4.0,315,Philadelphia
My Blue Heaven,2.1724999999999994,3.0,6,Philadelphia
My Dad's Italian Cuisine,2.1629196428571427,4.0,6,Malvern
Mythos Greek Taverna,2.403420670351474,4.0,31,Edmonton
México Lindo,3.5143451719576717,4.5,73,Philadelphia
N'awlins Jazz Cafe,2.0805999999999996,2.5,28,New Orleans
NOLA,1.7533290043290042,3.5,9,Edmonton
NY Bagel Cafe & Deli,2.2908864188532556,3.0,52,Philadelphia
NY Pie,2.636500613867893,4.0,123,Hendersonville
NY Pizza Grill,0.8471060670649838,1.5,102,Tampa
Nacho Mama's Mexican Grill,2.8266666666666667,2.5,14,New Orleans
Nadia Thai,3.111193400952912,4.0,100,Lansdale
Nadine's Gin Joint,2.4179978354978355,3.5,74,Saint Louis
Naf Naf Grill,2.6995888744312935,4.0,197,King of Prussia
Naked Fish,2.9425,3.5,19,Smyrna
Naked Tchopstix Express,3.236233333333333,3.5,33,Indianapolis
Nalaz Kitchen,2.86,4.5,9,Edmonton
Nam Kitchen Express,3.2469695460789207,4.0,13,Edmonton
Nameless Pizza Company,3.0548897948642266,4.5,22,Indianapolis
Nannie Francos Pizza,2.3529476495825037,3.0,13,Philadelphia
Naoki Ramen,3.2439364163768953,4.0,92,Philadelphia
Napoli Pizza & Subs,2.8899999999999997,4.0,29,New Orleans
Nashville Symphony,3.5075588550082792,4.5,107,Nashville
Nathalie's,3.0571055823661157,3.0,67,Saint Louis
National Pizza Company,3.2812439045073356,4.0,42,Saint Louis
National Underground,2.066119166508872,2.5,126,Nashville
Nato's Mexican Food,2.7115651913875594,3.0,47,Boise
Natural Cafe,2.712856851250601,4.0,130,Goleta
Nature's Table,3.551,4.0,12,St. Petersburg
Nauti Mermaid Crab House,3.244253205128205,4.0,108,Philadelphia
